time,air conditioner1,air conditioner2,washing machine,laptop computer,television,total
10/23/2013 0:01,0,0,0,42.40366667,0,42.40366667
10/24/2013 0:01,0,0,0,31.35967797,0,31.35967797
10/25/2013 0:01,0,0,0,32.13383929,0,32.13383929
10/26/2013 0:01,0,0,0,32.75863793,0,32.75863793
10/27/2013 0:01,0,0,0,31.59851667,0,31.59851667
10/28/2013 0:01,0,0,0,29.30013793,0,29.30013793
10/29/2013 0:01,0,0,0,31.02833333,0,31.02833333
10/30/2013 0:01,0,0,0,32.93003448,0,32.93003448
10/31/2013 0:01,0,0,0,35.6473,0,35.6473
11/1/2013 0:01,0,0,0,35.73067241,0,35.73067241
11/2/2013 0:01,0,0,0,32.84722034,0,32.84722034
11/3/2013 0:01,0,0,0,32.50638983,0,32.50638983
11/4/2013 0:01,0,0,0,38.24491525,0,38.24491525
11/5/2013 0:01,0,0,0,30.88069492,0,30.88069492
11/6/2013 0:01,0,0,0,31.91986667,0,31.91986667
11/7/2013 0:01,0,0,0,30.91306897,0,30.91306897
11/8/2013 0:01,0,0,0,34.65482456,0,34.65482456
11/9/2013 0:01,0,0,0,30.55611864,0,30.55611864
11/10/2013 0:01,0,0,0,29.04511667,0,29.04511667
11/11/2013 0:01,0,0,0,31.35241379,0,31.35241379
11/12/2013 0:01,0,0,0,30.7716,0,30.7716
11/13/2013 0:01,0,0,0,29.14330508,0,29.14330508
11/14/2013 0:01,0,0,0,29.52313333,0,29.52313333
11/15/2013 0:01,0,0,0,28.44730357,0,28.44730357
11/16/2013 0:01,0,0,0,31.64888333,73.70263636,31.64888333
11/17/2013 0:01,0,0,0,30.36444068,74.26915,30.36444068
11/18/2013 0:01,0,0,0,32.07118333,71.07038983,32.07118333
11/19/2013 0:01,0,0,0,32.84520339,75.42998113,32.84520339
11/20/2013 0:01,0,0,0,34.39841667,0,34.39841667
11/21/2013 0:01,0,0,0,31.57459649,0,31.57459649
11/22/2013 0:01,0,0,0,32.40721667,0,32.40721667
11/23/2013 0:01,0,0,0,33.25401695,0,33.25401695
11/24/2013 0:01,0,0,0,27.05816667,0,27.05816667
11/25/2013 0:01,0,0,0,37.96913793,0,37.96913793
11/26/2013 0:01,0,0,0,41.5616,0,41.5616
11/27/2013 0:01,0,0,0,28.68922414,0,28.68922414
11/28/2013 0:01,0,0,0,31.1520339,0,31.1520339
11/29/2013 0:01,0,0,0,31.04174576,0,31.04174576
11/30/2013 0:01,0,0,0,29.17435,0,29.17435
12/1/2013 0:01,0,0,0,35.25349153,0,35.25349153
12/2/2013 0:01,0,0,0,39.22254386,0,39.22254386
12/3/2013 0:01,0,0,0,40.21028814,0,40.21028814
12/4/2013 0:01,0,0,0,37.96661667,0,37.96661667
12/5/2013 0:01,0,0,0,34.77749123,0,34.77749123
12/6/2013 0:01,0,0,0,45.37555932,0,45.37555932
12/7/2013 0:01,0,0,0,31.49616949,0,31.49616949
12/8/2013 0:01,0,0,0,33.10486667,0,33.10486667
12/9/2013 0:01,0,0,0,34.16746552,0,34.16746552
12/10/2013 0:01,0,0,0,30.62503333,0,30.62503333
12/11/2013 0:01,0,0,0,31.40554237,0,31.40554237
12/12/2013 0:01,0,0,0,35.90557627,0,35.90557627
12/13/2013 0:01,0,0,0,32.3549661,0,32.3549661
12/14/2013 0:01,0,0,0,33.99888136,0,33.99888136
12/15/2013 0:01,0,0,0,32.53950847,0,32.53950847
12/16/2013 0:01,0,0,0,33.75067797,73.21356522,33.75067797
12/17/2013 0:01,0,0,0,32.84903333,74.51805,32.84903333
12/18/2013 0:01,0,0,0,45.82615254,68.25372881,45.82615254
12/19/2013 0:01,0,0,0,33.55930909,66.92463462,33.55930909
12/20/2013 0:01,0,0,0,35.7476,71.10192105,35.7476
12/21/2013 0:01,0,0,0,32.15566071,72.59701786,32.15566071
12/22/2013 0:01,0,0,0,32.09608621,72.56094231,32.09608621
12/23/2013 0:01,0,0,0,31.50334483,74.6135614,31.50334483
12/24/2013 0:01,0,0,0,32.51294737,74.93992982,32.51294737
12/25/2013 0:01,0,0,0,32.7590339,72.53465714,32.7590339
12/26/2013 0:01,0,0,0,31.3952069,72.87734615,31.3952069
12/27/2013 0:01,0,0,0,31.22557627,72.48107273,31.22557627
12/28/2013 0:01,0,0,0,31.16621053,73.64318966,31.16621053
12/29/2013 0:01,0,0,0,33.12439655,73.21066071,33.12439655
12/30/2013 0:01,0,0,0,26.78462069,73.5677027,26.78462069
12/31/2013 0:01,0,0,0,31.52235,73.43708333,31.52235
1/1/2014 0:01,0,0,0,28.50732203,72.55989831,28.50732203
1/2/2014 0:01,0,0,0,31.73693103,74.20250847,31.73693103
1/3/2014 0:01,0,0,0,30.79425862,73.36018966,30.79425862
1/4/2014 0:01,0,0,0,39.8859,71.39102273,39.8859
1/5/2014 0:01,0,0,0,29.10271186,73.2317,29.10271186
1/6/2014 0:01,0,0,0,38.57921667,74.28586207,38.57921667
1/7/2014 0:01,0,0,0,30.61786441,74.22787755,30.61786441
1/8/2014 0:01,0,0,0,31.25723333,74.20030909,31.25723333
1/9/2014 0:01,0,0,0,31.75876786,74.03007895,31.75876786
1/10/2014 0:01,0,0,0,29.86761017,73.99431579,29.86761017
1/11/2014 0:01,0,0,0,30.5115,74.05431667,30.5115
1/12/2014 0:01,0,0,0,33.84431579,73.3869661,33.84431579
1/13/2014 0:01,0,0,0,36.91510169,72.90535714,36.91510169
1/14/2014 0:01,0,0,0,34.55936667,66.7155,34.55936667
1/15/2014 0:01,0,0,0,39.99925424,72.46875439,39.99925424
1/16/2014 0:01,0,0,0,31.12128814,0,31.12128814
1/17/2014 0:01,0,0,0,28.5049322,0,28.5049322
1/18/2014 0:01,0,0,0,29.88768333,0,29.88768333
1/19/2014 0:01,0,0,0,31.56391228,0,31.56391228
1/20/2014 0:01,0,0,0,29.42553333,0,29.42553333
1/21/2014 0:01,0,0,0,39.09171186,0,39.09171186
1/22/2014 0:01,0,0,0,31.72386667,0,31.72386667
1/23/2014 0:01,0,0,0,34.7215,0,34.7215
1/24/2014 0:01,0,0,0,34.68595,0,34.68595
1/25/2014 0:01,0,0,0,32.54677966,0,32.54677966
1/26/2014 0:01,0,0,0,31.68815254,0,31.68815254
1/27/2014 0:01,0,0,0,30.43850847,0,30.43850847
1/28/2014 0:01,0,0,0,29.54948333,0,29.54948333
1/29/2014 0:01,0,0,0,39.80376271,0,39.80376271
1/30/2014 0:01,0,0,0,30.92482456,0,30.92482456
1/31/2014 0:01,0,0,0,32.95726316,0,32.95726316
2/1/2014 0:01,0,0,0,36.66491667,0,36.66491667
2/2/2014 0:01,0,0,0,31.2312931,0,31.2312931
2/3/2014 0:01,0,0,0,30.71748333,0,30.71748333
2/4/2014 0:01,0,0,0,29.48116949,0,29.48116949
2/5/2014 0:01,0,0,0,26.8135,0,26.8135
2/6/2014 0:01,0,0,0,27.09462069,0,27.09462069
2/7/2014 0:01,0,0,0,27.03711667,0,27.03711667
2/8/2014 0:01,0,0,0,26.69625,0,26.69625
2/9/2014 0:01,0,0,0,44.4292931,0,44.4292931
2/10/2014 0:01,0,0,0,38.0014,0,38.0014
2/11/2014 0:01,0,0,0,39.96498305,0,39.96498305
2/12/2014 0:01,0,0,0,39.82563333,0,39.82563333
2/13/2014 0:01,0,0,0,26.15601724,0,26.15601724
2/14/2014 0:01,0,0,0,25.87353333,0,25.87353333
2/15/2014 0:01,0,0,0,27.32057627,0,27.32057627
2/16/2014 0:01,0,0,0,29.32015254,0,29.32015254
2/17/2014 0:01,0,0,0,29.0570678,0,29.0570678
2/18/2014 0:01,0,0,0,27.83283333,0,27.83283333
2/19/2014 0:01,0,0,0,28.48801754,0,28.48801754
2/20/2014 0:01,0,0,0,48.5635,0,48.5635
2/21/2014 0:01,0,0,0,34.08063158,0,34.08063158
2/22/2014 0:01,0,0,0,32.25156667,0,32.25156667
2/23/2014 0:01,0,0,0,28.20582759,0,28.20582759
2/24/2014 0:01,0,0,0,32.10498333,0,32.10498333
2/25/2014 0:01,0,0,0,32.26611864,0,32.26611864
2/26/2014 0:01,0,0,0,31.92183051,0,31.92183051
2/27/2014 0:01,0,0,0,41.14252632,0,41.14252632
2/28/2014 0:01,0,0,0,32.08001667,0,32.08001667
3/1/2014 0:01,0,0,0,32.13088136,0,32.13088136
3/2/2014 0:01,0,0,0,32.33155932,0,32.33155932
3/3/2014 0:01,0,0,0,29.03567797,0,29.03567797
3/4/2014 0:01,0,0,0,39.46616667,0,39.46616667
3/5/2014 0:01,0,0,0,29.0740625,0,29.0740625
3/6/2014 0:01,0,0,0,28.61518644,0,28.61518644
3/7/2014 0:01,0,0,0,31.5463,0,31.5463
3/8/2014 0:01,0,0,0,26.98989831,0,26.98989831
3/9/2014 0:01,0,0,0,27.03017857,0,27.03017857
3/10/2014 0:01,0,0,0,26.99753333,71.62433333,26.99753333
3/11/2014 0:01,0,0,0,26.93361017,74.40191525,26.93361017
3/12/2014 0:01,0,0,0,26.79056667,72.64392982,26.79056667
3/13/2014 0:01,0,0,0,26.77405172,72.3165,26.77405172
3/14/2014 0:01,0,0,0,26.86843333,75.42993333,26.86843333
3/15/2014 0:01,0,0,0,26.74837931,75.18017778,26.74837931
3/16/2014 0:01,0,0,0,26.68287719,75.01146552,26.68287719
3/17/2014 0:01,0,0,0,26.83718644,74.81776271,26.83718644
3/18/2014 0:01,0,0,0,22.94256667,74.72082759,22.94256667
3/19/2014 0:01,0,0,0,21.48767797,74.09732727,21.48767797
3/20/2014 0:01,0,0,0,21.40310169,74.54021053,21.40310169
3/21/2014 0:01,0,0,0,21.48047458,74.51744828,21.48047458
3/22/2014 0:01,0,0,0,21.59326667,74.08617544,21.59326667
3/23/2014 0:01,0,0,0,21.51401786,74.03524561,21.51401786
3/24/2014 0:01,0,0,0,21.54211667,0,21.54211667
3/25/2014 0:01,0,0,0,21.60338983,0,21.60338983
3/26/2014 0:01,0,0,0,21.60291525,0,21.60291525
3/27/2014 0:01,0,0,0,21.3402931,0,21.3402931
3/28/2014 0:01,0,0,0,21.37781667,0,21.37781667
3/29/2014 0:01,0,0,0,21.34684483,0,21.34684483
3/30/2014 0:01,0,0,0,21.42156897,0,21.42156897
3/31/2014 0:01,0,0,0,21.31255932,0,21.31255932
4/1/2014 0:01,0,0,0,21.434,0,21.434
4/2/2014 0:01,0,0,0,21.36944068,0,21.36944068
4/3/2014 0:01,0,0,0,21.43012281,0,21.43012281
4/4/2014 0:01,0,0,0,21.38154237,0,21.38154237
4/5/2014 0:01,0,0,0,21.48010169,0,21.48010169
4/6/2014 0:01,0,0,0,21.52342373,0,21.52342373
4/7/2014 0:01,0,0,0,21.57148333,0,21.57148333
4/8/2014 0:01,0,0,0,21.63015254,0,21.63015254
4/9/2014 0:01,0,0,0,21.63113333,0,21.63113333
4/10/2014 0:01,0,0,0,21.49632759,0,21.49632759
4/11/2014 0:01,0,0,0,21.45613559,0,21.45613559
4/12/2014 0:01,0,0,0,21.57435593,0,21.57435593
4/13/2014 0:01,0,0,0,21.40355932,0,21.40355932
4/14/2014 0:01,0,0,0,21.43108772,0,21.43108772
4/15/2014 0:01,0,0,0,21.40625,0,21.40625
4/16/2014 0:01,0,0,0,21.42111864,0,21.42111864
4/17/2014 0:01,0,0,0,21.45982143,0,21.45982143
4/18/2014 0:01,0,0,0,21.41533333,0,21.41533333
4/19/2014 0:01,0,0,0,21.4085,0,21.4085
4/20/2014 0:01,0,0,0,21.40864286,0,21.40864286
4/21/2014 0:01,0,0,0,21.42931667,0,21.42931667
4/22/2014 0:01,0,0,0,21.51916949,0,21.51916949
4/23/2014 0:01,0,0,0,21.53406667,0,21.53406667
4/24/2014 0:01,0,0,0,21.39698276,0,21.39698276
4/25/2014 0:01,0,0,0,21.41815,0,21.41815
4/26/2014 0:01,0,0,0,21.36557627,0,21.36557627
4/27/2014 0:01,0,0,0,21.36824138,0,21.36824138
4/28/2014 0:01,0,0,0,21.44438983,0,21.44438983
4/29/2014 0:01,0,0,0,21.45788333,0,21.45788333
4/30/2014 0:01,0,0,0,29.39022034,0,29.39022034
5/1/2014 0:01,0,0,0,31.66945455,0,31.66945455
5/2/2014 0:01,0,0,0,29.63015254,0,29.63015254
5/3/2014 0:01,0,0,0,29.41610345,0,29.41610345
5/4/2014 0:01,0,0,0,30.7327069,0,30.7327069
5/5/2014 0:01,0,0,0,31.98133898,0,31.98133898
5/6/2014 0:01,0,0,0,40.67671667,0,40.67671667
5/7/2014 0:01,0,0,0,45.09644068,0,45.09644068
5/8/2014 0:01,0,0,0,36.00122414,0,36.00122414
5/9/2014 0:01,0,0,0,31.03332203,0,31.03332203
5/10/2014 0:01,0,0,0,27.274,0,27.274
5/11/2014 0:01,0,0,0,27.75573214,0,27.75573214
5/12/2014 0:01,0,0,0,27.38391667,0,27.38391667
5/13/2014 0:01,0,0,0,27.20281667,0,27.20281667
5/14/2014 0:01,0,0,0,27.21111864,0,27.21111864
5/15/2014 0:01,0,0,0,27.36116949,0,27.36116949
5/16/2014 0:01,0,0,0,27.35594915,0,27.35594915
5/17/2014 0:01,0,0,0,27.94321667,0,27.94321667
5/18/2014 0:01,0,0,0,27.46670175,0,27.46670175
5/19/2014 0:01,0,0,0,27.76459322,0,27.76459322
5/20/2014 0:01,0,0,0,31.53732203,0,31.53732203
5/21/2014 0:01,0,0,0,32.00191525,0,32.00191525
5/22/2014 0:01,0,0,0,30.0862931,0,30.0862931
5/23/2014 0:01,0,0,0,29.80643333,0,29.80643333
5/24/2014 0:01,0,0,0,31.4079322,0,31.4079322
5/25/2014 0:01,0,0,0,30.50306897,0,30.50306897
5/26/2014 0:01,0,0,0,33.94659322,0,33.94659322
5/27/2014 0:01,0,0,0,36.65138333,0,36.65138333
5/28/2014 0:01,0,0,0,38.83532203,0,38.83532203
5/29/2014 0:01,0,0,0,35.13647368,0,35.13647368
5/30/2014 0:01,0,0,0,37.65542373,0,37.65542373
5/31/2014 0:01,0,0,0,31.38543333,0,31.38543333
6/1/2014 0:01,0,0,0,37.11422414,0,37.11422414
6/2/2014 0:01,0,0,0,35.38056667,0,35.38056667
6/3/2014 0:01,0,0,0,30.90316667,0,30.90316667
6/4/2014 0:01,0,0,0,36.83781356,0,36.83781356
6/5/2014 0:01,0,0,0,33.73625862,0,33.73625862
6/6/2014 0:01,0,0,0,34.61494828,0,34.61494828
6/7/2014 0:01,0,0,0,34.8618,0,34.8618
6/8/2014 0:01,0,0,0,33.10017241,0,33.10017241
6/9/2014 0:01,0,0,0,37.51896667,0,37.51896667
6/10/2014 0:01,0,0,0,37.85272881,0,37.85272881
6/11/2014 0:01,0,0,0,39.41063333,0,39.41063333
6/12/2014 0:01,0,0,0,39.86177193,0,39.86177193
6/13/2014 0:01,0,0,0,39.10676667,0,39.10676667
6/14/2014 0:01,0,0,0,40.08516949,0,40.08516949
6/15/2014 0:01,0,0,0,37.59964407,0,37.59964407
6/16/2014 0:01,0,0,0,36.31827119,0,36.31827119
6/17/2014 0:01,0,0,0,39.28753333,0,39.28753333
6/18/2014 0:01,0,0,0,35.49220339,0,35.49220339
6/19/2014 0:01,0,0,0,34.97672881,0,34.97672881
6/20/2014 0:01,0,0,0,36.22,0,36.22
6/21/2014 0:01,0,0,0,37.02293333,0,37.02293333
6/22/2014 0:01,0,0,0,36.36056897,0,36.36056897
6/23/2014 0:01,0,0,0,35.06784483,0,35.06784483
6/24/2014 0:01,0,0,0,34.81749153,0,34.81749153
6/25/2014 0:01,0,0,0,37.80491667,0,37.80491667
6/26/2014 0:01,0,0,0,34.31677966,0,34.31677966
6/27/2014 0:01,0,0,0,37.7559,0,37.7559
6/28/2014 0:01,0,0,0,36.31116949,0,36.31116949
6/29/2014 0:01,0,0,0,45.87925,0,45.87925
6/30/2014 0:01,0,0,0,31.09410714,0,31.09410714
7/1/2014 0:01,0,0,0,41.84818966,0,41.84818966
7/2/2014 0:01,0,0,0,42.2449322,0,42.2449322
7/3/2014 0:01,0,0,0,36.80772414,0,36.80772414
7/4/2014 0:01,0,0,0,35.4005,0,35.4005
7/5/2014 0:01,0,0,0,37.87506667,0,37.87506667
7/6/2014 0:01,0,0,0,34.37865,0,34.37865
7/7/2014 0:01,0,0,0,37.46105085,0,37.46105085
7/8/2014 0:01,0,0,0,35.97416667,0,35.97416667
7/9/2014 0:01,0,0,0,35.777,0,35.777
7/10/2014 0:01,0,0,0,36.12284746,0,36.12284746
7/11/2014 0:01,0,0,0,36.45047458,0,36.45047458
7/12/2014 0:01,0,0,0,36.30338333,0,36.30338333
7/13/2014 0:01,0,0,0,36.95822034,0,36.95822034
7/14/2014 0:01,0,0,0,35.8832069,0,35.8832069
7/15/2014 0:01,0,0,0,38.17166102,0,38.17166102
7/16/2014 0:01,0,0,0,37.15285,0,37.15285
7/17/2014 0:01,0,0,0,34.61738182,0,34.61738182
7/18/2014 0:01,0,0,0,36.21425424,0,36.21425424
7/19/2014 0:01,0,0,0,35.55228333,0,35.55228333
7/20/2014 0:01,0,0,0,35.55730508,0,35.55730508
7/21/2014 0:01,0,0,0,43.31920339,0,43.31920339
7/22/2014 0:01,0,0,0,43.97788136,0,43.97788136
7/23/2014 0:01,0,0,0,34.58093333,0,34.58093333
7/24/2014 0:01,0,0,0,35.28764912,0,35.28764912
7/25/2014 0:01,0,0,0,35.40248333,0,35.40248333
7/26/2014 0:01,0,0,0,32.03588136,0,32.03588136
7/27/2014 0:01,0,0,0,32.29905,0,32.29905
7/28/2014 0:01,0,0,0,31.72685714,0,31.72685714
7/29/2014 0:01,0,0,0,32.20415,0,32.20415
7/30/2014 0:01,0,0,0,31.28038983,0,31.28038983
7/31/2014 0:01,0,0,0,33.01033898,0,33.01033898
8/1/2014 0:01,0,0,0,31.62532203,0,31.62532203
8/2/2014 0:01,0,0,0,32.31371667,0,32.31371667
8/3/2014 0:01,0,0,0,31.36047458,0,31.36047458
8/4/2014 0:01,0,0,0,32.75694828,0,32.75694828
8/5/2014 0:01,0,0,0,31.33196667,0,31.33196667
8/6/2014 0:01,0,0,0,30.01501695,0,30.01501695
8/7/2014 0:01,0,0,0,26.01633333,0,26.01633333
8/8/2014 0:01,0,0,0,33.48111864,0,33.48111864
8/9/2014 0:01,0,0,0,36.6132,0,36.6132
8/10/2014 0:01,0,0,0,38.53845763,0,38.53845763
8/11/2014 0:01,0,0,0,36.43712069,0,36.43712069
8/12/2014 0:01,0,0,0,35.793,0,35.793
8/13/2014 0:01,0,0,0,34.67825,0,34.67825
8/14/2014 0:01,0,0,0,35.82507143,0,35.82507143
8/15/2014 0:01,0,0,0,39.03405,0,39.03405
8/16/2014 0:01,0,0,0,37.31927119,0,37.31927119
8/17/2014 0:01,0,0,0,49.16128333,0,49.16128333
8/18/2014 0:01,0,0,0,48.24455172,0,48.24455172
8/19/2014 0:01,0,0,0,37.78985,0,37.78985
8/20/2014 0:01,0,0,0,37.13912281,0,37.13912281
8/21/2014 0:01,0,0,0,41.53448214,0,41.53448214
8/22/2014 0:01,0,0,0,39.25738983,0,39.25738983
8/23/2014 0:01,0,0,0,40.76343333,0,40.76343333
8/24/2014 0:01,0,0,0,39.93703333,0,39.93703333
8/25/2014 0:01,0,0,0,39.38112069,0,39.38112069
8/26/2014 0:01,0,0,0,39.20693333,0,39.20693333
8/27/2014 0:01,0,0,0,40.79418644,0,40.79418644
8/28/2014 0:01,0,0,0,39.39258621,0,39.39258621
8/29/2014 0:01,0,0,0,37.58476271,0,37.58476271
8/30/2014 0:01,0,0,0,30.91376667,0,30.91376667
8/31/2014 0:01,0,0,0,28.30181356,0,28.30181356
9/1/2014 0:01,0,0,0,28.67952542,0,28.67952542
9/2/2014 0:01,0,0,0,28.56289831,0,28.56289831
9/3/2014 0:01,0,0,0,28.34168333,0,28.34168333
9/4/2014 0:01,0,0,0,28.54687719,0,28.54687719
9/5/2014 0:01,0,0,0,28.34221667,0,28.34221667
9/6/2014 0:01,0,0,0,28.27132203,0,28.27132203
9/7/2014 0:01,0,0,0,28.67746667,0,28.67746667
9/8/2014 0:01,0,0,0,28.60424561,0,28.60424561
9/9/2014 0:01,0,0,0,28.10223729,0,28.10223729
9/10/2014 0:01,0,0,0,24.33716667,0,24.33716667
9/11/2014 0:01,0,0,0,22.26781034,0,22.26781034
9/12/2014 0:01,0,0,0,22.54028333,0,22.54028333
9/13/2014 0:01,0,0,0,22.29145763,0,22.29145763
9/14/2014 0:01,0,0,0,22.2201,0,22.2201
9/15/2014 0:01,0,0,0,35.69080702,0,35.69080702
9/16/2014 0:01,0,0,0,39.04328333,0,39.04328333
9/17/2014 0:01,0,0,0,33.97435593,0,33.97435593
9/18/2014 0:01,0,0,0,34.98636667,0,34.98636667
9/19/2014 0:01,0,0,0,34.44056667,0,34.44056667
9/20/2014 0:01,0,0,0,33.76503333,0,33.76503333
9/21/2014 0:01,0,0,0,34.46891667,0,34.46891667
9/22/2014 0:01,0,0,0,34.16985,0,34.16985
9/23/2014 0:01,0,0,0,33.98901667,0,33.98901667
9/24/2014 0:01,0,0,0,34.16638983,0,34.16638983
9/25/2014 0:01,0,0,0,34.47096667,0,34.47096667
9/26/2014 0:01,0,0,0,35.15918644,0,35.15918644
9/27/2014 0:01,0,0,0,36.52778333,0,36.52778333
9/28/2014 0:01,0,0,0,35.32256897,0,35.32256897
9/29/2014 0:01,0,0,0,35.18865,0,35.18865
9/30/2014 0:01,0,0,0,35.59773333,0,35.59773333
10/1/2014 0:01,0,0,0,35.93845,0,35.93845
