time,air conditioner1,air conditioner2,washing machine,laptop computer,television,total
7/13/2013 1:34,0,0,0,28.62806897,0,28.62806897
7/13/2013 1:35,0,0,0,31.31255,0,31.31255
7/13/2013 1:36,0,0,0,30.68008475,0,30.68008475
7/13/2013 1:37,0,0,0,31.48416667,0,31.48416667
7/13/2013 1:38,0,0,0,30.15053571,0,30.15053571
7/13/2013 1:39,0,0,0,32.64365517,0,32.64365517
7/13/2013 1:40,0,0,0,29.04071186,0,29.04071186
7/13/2013 1:41,0,0,0,29.06661818,0,29.06661818
7/13/2013 1:42,0,0,0,32.73327119,0,32.73327119
7/13/2013 1:43,0,0,0,42.40366667,0,42.40366667
7/13/2013 1:44,0,0,0,31.35967797,0,31.35967797
7/13/2013 1:45,0,0,0,32.13383929,0,32.13383929
7/13/2013 1:46,0,0,0,32.75863793,0,32.75863793
7/13/2013 1:47,0,0,0,31.59851667,0,31.59851667
7/13/2013 1:48,0,0,0,29.30013793,0,29.30013793
7/13/2013 1:49,0,0,0,31.02833333,0,31.02833333
7/13/2013 1:50,0,0,0,32.93003448,0,32.93003448
7/13/2013 1:51,0,0,0,35.6473,0,35.6473
7/13/2013 1:52,0,0,0,35.73067241,0,35.73067241
7/13/2013 1:53,0,0,0,32.84722034,0,32.84722034
7/13/2013 1:54,0,0,0,32.50638983,0,32.50638983
7/13/2013 1:55,0,0,0,38.24491525,0,38.24491525
7/13/2013 1:56,0,0,0,30.88069492,0,30.88069492
7/13/2013 1:57,0,0,0,31.91986667,0,31.91986667
7/13/2013 1:58,0,0,0,30.91306897,0,30.91306897
7/13/2013 1:59,0,0,0,34.65482456,0,34.65482456
7/13/2013 2:00,0,0,0,30.55611864,0,30.55611864
7/13/2013 2:01,0,0,0,29.04511667,0,29.04511667
7/13/2013 2:02,0,0,0,31.35241379,0,31.35241379
7/13/2013 2:03,0,0,0,30.7716,0,30.7716
7/13/2013 2:04,0,0,0,29.14330508,0,29.14330508
7/13/2013 2:05,0,0,0,29.52313333,0,29.52313333
7/13/2013 2:06,0,0,0,28.44730357,0,28.44730357
7/13/2013 2:07,0,0,0,31.64888333,73.70263636,105.3515197
7/13/2013 2:08,0,0,0,30.36444068,74.26915,104.6335907
7/13/2013 2:09,0,0,0,32.07118333,71.07038983,103.1415732
7/13/2013 2:10,0,0,0,32.84520339,75.42998113,108.2751845
7/13/2013 2:11,0,0,0,34.39841667,0,34.39841667
7/13/2013 2:12,0,0,0,31.57459649,0,31.57459649
7/13/2013 2:13,0,0,0,32.40721667,0,32.40721667
7/13/2013 2:14,0,0,0,33.25401695,0,33.25401695
7/13/2013 2:15,0,0,0,27.05816667,0,27.05816667
7/13/2013 2:16,0,0,0,37.96913793,0,37.96913793
7/13/2013 2:17,0,0,0,41.5616,0,41.5616
7/13/2013 2:18,0,0,0,28.68922414,0,28.68922414
7/13/2013 2:19,0,0,0,31.1520339,0,31.1520339
7/13/2013 2:20,0,0,0,31.04174576,0,31.04174576
7/13/2013 2:21,0,0,0,29.17435,0,29.17435
7/13/2013 2:22,0,0,0,35.25349153,0,35.25349153
7/13/2013 2:23,0,0,0,39.22254386,0,39.22254386
7/13/2013 2:24,0,0,0,40.21028814,0,40.21028814
7/13/2013 2:25,0,0,0,37.96661667,0,37.96661667
7/13/2013 2:26,0,0,0,34.77749123,0,34.77749123
7/13/2013 2:27,0,0,0,45.37555932,0,45.37555932
7/13/2013 2:28,0,0,0,31.49616949,0,31.49616949
7/13/2013 2:29,0,0,0,33.10486667,0,33.10486667
7/13/2013 2:30,0,0,0,34.16746552,0,34.16746552
7/13/2013 2:31,0,0,0,30.62503333,0,30.62503333
7/13/2013 2:32,0,0,0,31.40554237,0,31.40554237
7/13/2013 2:33,0,0,0,35.90557627,0,35.90557627
7/13/2013 2:34,0,0,0,32.3549661,0,32.3549661
7/13/2013 2:35,0,0,0,33.99888136,0,33.99888136
7/13/2013 2:36,0,0,0,32.53950847,0,32.53950847
7/13/2013 2:37,0,0,0,33.75067797,73.21356522,106.9642432
7/13/2013 2:38,0,0,0,32.84903333,74.51805,107.3670833
7/13/2013 2:39,0,0,0,45.82615254,68.25372881,114.0798814
7/13/2013 2:40,0,0,0,33.55930909,66.92463462,100.4839437
7/13/2013 2:41,0,0,0,35.7476,71.10192105,106.8495211
7/13/2013 2:42,0,0,0,32.15566071,72.59701786,104.7526786
7/13/2013 2:43,0,0,0,32.09608621,72.56094231,104.6570285
7/13/2013 2:44,0,0,0,31.50334483,74.6135614,106.1169062
7/13/2013 2:45,0,0,0,32.51294737,74.93992982,107.4528772
7/13/2013 2:46,0,0,0,32.7590339,72.53465714,105.293691
7/13/2013 2:47,0,0,0,31.3952069,72.87734615,104.2725531
7/13/2013 2:48,0,0,0,31.22557627,72.48107273,103.706649
7/13/2013 2:49,0,0,0,31.16621053,73.64318966,104.8094002
7/13/2013 2:50,0,0,0,33.12439655,73.21066071,106.3350573
7/13/2013 2:51,0,0,0,26.78462069,73.5677027,100.3523234
7/13/2013 2:52,0,0,0,31.52235,73.43708333,104.9594333
7/13/2013 2:53,0,0,0,28.50732203,72.55989831,101.0672203
7/13/2013 2:54,0,0,0,31.73693103,74.20250847,105.9394395
7/13/2013 2:55,0,0,0,30.79425862,73.36018966,104.1544483
7/13/2013 2:56,0,0,0,39.8859,71.39102273,111.2769227
7/13/2013 2:57,0,0,0,29.10271186,73.2317,102.3344119
7/13/2013 2:58,0,0,0,38.57921667,74.28586207,112.8650787
7/13/2013 2:59,0,0,0,30.61786441,74.22787755,104.845742
7/13/2013 3:00,0,0,0,31.25723333,74.20030909,105.4575424
7/13/2013 3:01,0,0,0,31.75876786,74.03007895,105.7888468
7/13/2013 3:02,0,0,0,29.86761017,73.99431579,103.861926
7/13/2013 3:03,0,0,0,30.5115,74.05431667,104.5658167
7/13/2013 3:04,0,0,0,33.84431579,73.3869661,107.2312819
7/13/2013 3:05,0,0,0,36.91510169,72.90535714,109.8204588
7/13/2013 3:06,0,0,0,34.55936667,66.7155,101.2748667
7/13/2013 3:07,0,0,0,39.99925424,72.46875439,112.4680086
7/13/2013 3:08,0,0,0,31.12128814,0,31.12128814
7/13/2013 3:09,0,0,0,28.5049322,0,28.5049322
7/13/2013 3:10,0,0,0,29.88768333,0,29.88768333
7/13/2013 3:11,0,0,0,31.56391228,0,31.56391228
7/13/2013 3:12,0,0,0,29.42553333,0,29.42553333
7/13/2013 3:13,0,0,0,39.09171186,0,39.09171186
7/13/2013 3:14,0,0,0,31.72386667,0,31.72386667
7/13/2013 3:15,0,0,0,34.7215,0,34.7215
7/13/2013 3:16,0,0,0,34.68595,0,34.68595
7/13/2013 3:17,0,0,0,32.54677966,0,32.54677966
7/13/2013 3:18,0,0,0,31.68815254,0,31.68815254
7/13/2013 3:19,0,0,0,30.43850847,0,30.43850847
7/13/2013 3:20,0,0,0,29.54948333,0,29.54948333
7/13/2013 3:21,0,0,0,39.80376271,0,39.80376271
7/13/2013 3:22,0,0,0,30.92482456,0,30.92482456
7/13/2013 3:23,0,0,0,32.95726316,0,32.95726316
7/13/2013 3:24,0,0,0,36.66491667,0,36.66491667
7/13/2013 3:25,0,0,0,31.2312931,0,31.2312931
7/13/2013 3:26,0,0,0,30.71748333,0,30.71748333
7/13/2013 3:27,0,0,0,29.48116949,0,29.48116949
7/13/2013 3:28,0,0,0,26.8135,0,26.8135
7/13/2013 3:29,0,0,0,27.09462069,0,27.09462069
7/13/2013 3:30,0,0,0,27.03711667,0,27.03711667
7/13/2013 3:31,0,0,0,26.69625,0,26.69625
7/13/2013 3:32,0,0,0,44.4292931,0,44.4292931
7/13/2013 3:33,0,0,0,38.0014,0,38.0014
7/13/2013 3:34,0,0,0,39.96498305,0,39.96498305
7/13/2013 3:35,0,0,0,39.82563333,0,39.82563333
7/13/2013 3:36,0,0,0,26.15601724,0,26.15601724
7/13/2013 3:37,0,0,0,25.87353333,0,25.87353333
7/13/2013 3:38,0,0,0,27.32057627,0,27.32057627
7/13/2013 3:39,0,0,0,29.32015254,0,29.32015254
7/13/2013 3:40,0,0,0,29.0570678,0,29.0570678
7/13/2013 3:41,0,0,0,27.83283333,0,27.83283333
7/13/2013 3:42,0,0,0,28.48801754,0,28.48801754
7/13/2013 3:43,0,0,0,48.5635,0,48.5635
7/13/2013 3:44,0,0,0,34.08063158,0,34.08063158
7/13/2013 3:45,0,0,0,32.25156667,0,32.25156667
7/13/2013 3:46,0,0,0,28.20582759,0,28.20582759
7/13/2013 3:47,0,0,0,32.10498333,0,32.10498333
7/13/2013 3:48,0,0,0,32.26611864,0,32.26611864
7/13/2013 3:49,0,0,0,31.92183051,0,31.92183051
7/13/2013 3:50,0,0,0,41.14252632,0,41.14252632
7/13/2013 3:51,0,0,0,32.08001667,0,32.08001667
7/13/2013 3:52,0,0,0,32.13088136,0,32.13088136
7/13/2013 3:53,0,0,0,32.33155932,0,32.33155932
7/13/2013 3:54,0,0,0,29.03567797,0,29.03567797
7/13/2013 3:55,0,0,0,39.46616667,0,39.46616667
7/13/2013 3:56,0,0,0,29.0740625,0,29.0740625
7/13/2013 3:57,0,0,0,28.61518644,0,28.61518644
7/13/2013 3:58,0,0,0,31.5463,0,31.5463
7/13/2013 3:59,0,0,0,26.98989831,0,26.98989831
7/13/2013 4:00,0,0,0,27.03017857,0,27.03017857
7/13/2013 4:01,0,0,0,26.99753333,71.62433333,98.62186667
7/13/2013 4:02,0,0,0,26.93361017,74.40191525,101.3355254
7/13/2013 4:03,0,0,0,26.79056667,72.64392982,99.43449649
7/13/2013 4:04,0,0,0,26.77405172,72.3165,99.09055172
7/13/2013 4:05,0,0,0,26.86843333,75.42993333,102.2983667
7/13/2013 4:06,0,0,0,26.74837931,75.18017778,101.9285571
7/13/2013 4:07,0,0,0,26.68287719,75.01146552,101.6943427
7/13/2013 4:08,0,0,0,26.83718644,74.81776271,101.6549492
7/13/2013 4:09,0,0,0,22.94256667,74.72082759,97.66339425
7/13/2013 4:10,0,0,0,21.48767797,74.09732727,95.58500524
7/13/2013 4:11,0,0,0,21.40310169,74.54021053,95.94331222
7/13/2013 4:12,0,0,0,21.48047458,74.51744828,95.99792285
7/13/2013 4:13,0,0,0,21.59326667,74.08617544,95.67944211
7/13/2013 4:14,0,0,0,21.51401786,74.03524561,95.54926347
7/13/2013 4:15,0,0,0,21.54211667,0,21.54211667
7/13/2013 4:16,0,0,0,21.60338983,0,21.60338983
7/13/2013 4:17,0,0,0,21.60291525,0,21.60291525
7/13/2013 4:18,0,0,0,21.3402931,0,21.3402931
7/13/2013 4:19,0,0,0,21.37781667,0,21.37781667
7/13/2013 4:20,0,0,0,21.34684483,0,21.34684483
7/13/2013 4:21,0,0,0,21.42156897,0,21.42156897
7/13/2013 4:22,0,0,0,21.31255932,0,21.31255932
7/13/2013 4:23,0,0,0,21.434,0,21.434
7/13/2013 4:24,0,0,0,21.36944068,0,21.36944068
7/13/2013 4:25,0,0,0,21.43012281,0,21.43012281
7/13/2013 4:26,0,0,0,21.38154237,0,21.38154237
7/13/2013 4:27,0,0,0,21.48010169,0,21.48010169
7/13/2013 4:28,0,0,0,21.52342373,0,21.52342373
7/13/2013 4:29,0,0,0,21.57148333,0,21.57148333
7/13/2013 4:30,0,0,0,21.63015254,0,21.63015254
7/13/2013 4:31,0,0,0,21.63113333,0,21.63113333
7/13/2013 4:32,0,0,0,21.49632759,0,21.49632759
7/13/2013 4:33,0,0,0,21.45613559,0,21.45613559
7/13/2013 4:34,0,0,0,21.57435593,0,21.57435593
7/13/2013 4:35,0,0,0,21.40355932,0,21.40355932
7/13/2013 4:36,0,0,0,21.43108772,0,21.43108772
7/13/2013 4:37,0,0,0,21.40625,0,21.40625
7/13/2013 4:38,0,0,0,21.42111864,0,21.42111864
7/13/2013 4:39,0,0,0,21.45982143,0,21.45982143
7/13/2013 4:40,0,0,0,21.41533333,0,21.41533333
7/13/2013 4:41,0,0,0,21.4085,0,21.4085
7/13/2013 4:42,0,0,0,21.40864286,0,21.40864286
7/13/2013 4:43,0,0,0,21.42931667,0,21.42931667
7/13/2013 4:44,0,0,0,21.51916949,0,21.51916949
7/13/2013 4:45,0,0,0,21.53406667,0,21.53406667
7/13/2013 4:46,0,0,0,21.39698276,0,21.39698276
7/13/2013 4:47,0,0,0,21.41815,0,21.41815
7/13/2013 4:48,0,0,0,21.36557627,0,21.36557627
7/13/2013 4:49,0,0,0,21.36824138,0,21.36824138
7/13/2013 4:50,0,0,0,21.44438983,0,21.44438983
7/13/2013 4:51,0,0,0,21.45788333,0,21.45788333
7/13/2013 4:52,0,0,0,29.39022034,0,29.39022034
7/13/2013 4:53,0,0,0,31.66945455,0,31.66945455
7/13/2013 4:54,0,0,0,29.63015254,0,29.63015254
7/13/2013 4:55,0,0,0,29.41610345,0,29.41610345
7/13/2013 4:56,0,0,0,30.7327069,0,30.7327069
7/13/2013 4:57,0,0,0,31.98133898,0,31.98133898
7/13/2013 4:58,0,0,0,40.67671667,0,40.67671667
7/13/2013 4:59,0,0,0,45.09644068,0,45.09644068
7/13/2013 5:00,0,0,0,36.00122414,0,36.00122414
7/13/2013 5:01,0,0,0,31.03332203,0,31.03332203
7/13/2013 5:02,0,0,0,27.274,0,27.274
7/13/2013 5:03,0,0,0,27.75573214,0,27.75573214
7/13/2013 5:04,0,0,0,27.38391667,0,27.38391667
7/13/2013 5:05,0,0,0,27.20281667,0,27.20281667
7/13/2013 5:06,0,0,0,27.21111864,0,27.21111864
7/13/2013 5:07,0,0,0,27.36116949,0,27.36116949
7/13/2013 5:08,0,0,0,27.35594915,0,27.35594915
7/13/2013 5:09,0,0,0,27.94321667,0,27.94321667
7/13/2013 5:10,0,0,0,27.46670175,0,27.46670175
7/13/2013 5:11,0,0,0,27.76459322,0,27.76459322
7/13/2013 5:12,0,0,0,31.53732203,0,31.53732203
7/13/2013 5:13,0,0,0,32.00191525,0,32.00191525
7/13/2013 5:14,0,0,0,30.0862931,0,30.0862931
7/13/2013 5:15,0,0,0,29.80643333,0,29.80643333
7/13/2013 5:16,0,0,0,31.4079322,0,31.4079322
7/13/2013 5:17,0,0,0,30.50306897,0,30.50306897
7/13/2013 5:18,0,0,0,33.94659322,0,33.94659322
7/13/2013 5:19,0,0,0,36.65138333,0,36.65138333
7/13/2013 5:20,0,0,0,38.83532203,0,38.83532203
7/13/2013 5:21,0,0,0,35.13647368,0,35.13647368
7/13/2013 5:22,0,0,0,37.65542373,0,37.65542373
7/13/2013 5:23,0,0,0,31.38543333,0,31.38543333
7/13/2013 5:24,0,0,0,37.11422414,0,37.11422414
7/13/2013 5:25,0,0,0,35.38056667,0,35.38056667
7/13/2013 5:26,0,0,0,30.90316667,0,30.90316667
7/13/2013 5:27,0,0,0,36.83781356,0,36.83781356
7/13/2013 5:28,0,0,0,33.73625862,0,33.73625862
7/13/2013 5:29,0,0,0,34.61494828,0,34.61494828
7/13/2013 5:30,0,0,0,34.8618,0,34.8618
7/13/2013 5:31,0,0,0,33.10017241,0,33.10017241
7/13/2013 5:32,0,0,0,37.51896667,0,37.51896667
7/13/2013 5:33,0,0,0,37.85272881,0,37.85272881
7/13/2013 5:34,0,0,0,39.41063333,0,39.41063333
7/13/2013 5:35,0,0,0,39.86177193,0,39.86177193
7/13/2013 5:36,0,0,0,39.10676667,0,39.10676667
7/13/2013 5:37,0,0,0,40.08516949,0,40.08516949
7/13/2013 5:38,0,0,0,37.59964407,0,37.59964407
7/13/2013 5:39,0,0,0,36.31827119,0,36.31827119
7/13/2013 5:40,0,0,0,39.28753333,0,39.28753333
7/13/2013 5:41,0,0,0,35.49220339,0,35.49220339
7/13/2013 5:42,0,0,0,34.97672881,0,34.97672881
7/13/2013 5:43,0,0,0,36.22,0,36.22
7/13/2013 5:44,0,0,0,37.02293333,0,37.02293333
7/13/2013 5:45,0,0,0,36.36056897,0,36.36056897
7/13/2013 5:46,0,0,0,35.06784483,0,35.06784483
7/13/2013 5:47,0,0,0,34.81749153,0,34.81749153
7/13/2013 5:48,0,0,0,37.80491667,0,37.80491667
7/13/2013 5:49,0,0,0,34.31677966,0,34.31677966
7/13/2013 5:50,0,0,0,37.7559,0,37.7559
7/13/2013 5:51,0,0,0,36.31116949,0,36.31116949
7/13/2013 5:52,0,0,0,45.87925,0,45.87925
7/13/2013 5:53,0,0,0,31.09410714,0,31.09410714
7/13/2013 5:54,0,0,0,41.84818966,0,41.84818966
7/13/2013 5:55,0,0,0,42.2449322,0,42.2449322
7/13/2013 5:56,0,0,0,36.80772414,0,36.80772414
7/13/2013 5:57,0,0,0,35.4005,0,35.4005
7/13/2013 5:58,0,0,0,37.87506667,0,37.87506667
7/13/2013 5:59,0,0,0,34.37865,0,34.37865
7/13/2013 6:00,0,0,0,37.46105085,0,37.46105085
7/13/2013 6:01,0,0,0,35.97416667,0,35.97416667
7/13/2013 6:02,0,0,0,35.777,0,35.777
7/13/2013 6:03,0,0,0,36.12284746,0,36.12284746
7/13/2013 6:04,0,0,0,36.45047458,0,36.45047458
7/13/2013 6:05,0,0,0,36.30338333,0,36.30338333
7/13/2013 6:06,0,0,0,36.95822034,0,36.95822034
7/13/2013 6:07,0,0,0,35.8832069,0,35.8832069
7/13/2013 6:08,0,0,0,38.17166102,0,38.17166102
7/13/2013 6:09,0,0,0,37.15285,0,37.15285
7/13/2013 6:10,0,0,0,34.61738182,0,34.61738182
7/13/2013 6:11,0,0,0,36.21425424,0,36.21425424
7/13/2013 6:12,0,0,0,35.55228333,0,35.55228333
7/13/2013 6:13,0,0,0,35.55730508,0,35.55730508
7/13/2013 6:14,0,0,0,43.31920339,0,43.31920339
7/13/2013 6:15,0,0,0,43.97788136,0,43.97788136
7/13/2013 6:16,0,0,0,34.58093333,0,34.58093333
7/13/2013 6:17,0,0,0,35.28764912,0,35.28764912
7/13/2013 6:18,0,0,0,35.40248333,0,35.40248333
7/13/2013 6:19,0,0,0,32.03588136,0,32.03588136
7/13/2013 6:20,0,0,0,32.29905,0,32.29905
7/13/2013 6:21,0,0,0,31.72685714,0,31.72685714
7/13/2013 6:22,0,0,0,32.20415,0,32.20415
7/13/2013 6:23,0,0,0,31.28038983,0,31.28038983
7/13/2013 6:24,0,0,0,33.01033898,0,33.01033898
7/13/2013 6:25,0,0,0,31.62532203,0,31.62532203
7/13/2013 6:26,0,0,0,32.31371667,0,32.31371667
7/13/2013 6:27,0,0,0,31.36047458,0,31.36047458
7/13/2013 6:28,0,0,0,32.75694828,0,32.75694828
7/13/2013 6:29,0,0,0,31.33196667,0,31.33196667
7/13/2013 6:30,0,0,0,30.01501695,0,30.01501695
7/13/2013 6:31,0,0,0,26.01633333,0,26.01633333
7/13/2013 6:32,0,0,0,33.48111864,0,33.48111864
7/13/2013 6:33,0,0,0,36.6132,0,36.6132
7/13/2013 6:34,0,0,0,38.53845763,0,38.53845763
7/13/2013 6:35,0,0,0,36.43712069,0,36.43712069
7/13/2013 6:36,0,0,0,35.793,0,35.793
7/13/2013 6:37,0,0,0,34.67825,0,34.67825
7/13/2013 6:38,0,0,0,35.82507143,0,35.82507143
7/13/2013 6:39,0,0,0,39.03405,0,39.03405
7/13/2013 6:40,0,0,0,37.31927119,0,37.31927119
7/13/2013 6:41,0,0,0,49.16128333,0,49.16128333
7/13/2013 6:42,0,0,0,48.24455172,0,48.24455172
7/13/2013 6:43,0,0,0,37.78985,0,37.78985
7/13/2013 6:44,0,0,0,37.13912281,0,37.13912281
7/13/2013 6:45,0,0,0,41.53448214,0,41.53448214
7/13/2013 6:46,0,0,0,39.25738983,0,39.25738983
7/13/2013 6:47,0,0,0,40.76343333,0,40.76343333
7/13/2013 6:48,0,0,0,39.93703333,0,39.93703333
7/13/2013 6:49,0,0,0,39.38112069,0,39.38112069
7/13/2013 6:50,0,0,0,39.20693333,0,39.20693333
7/13/2013 6:51,0,0,0,40.79418644,0,40.79418644
7/13/2013 6:52,0,0,0,39.39258621,0,39.39258621
7/13/2013 6:53,0,0,0,37.58476271,0,37.58476271
7/13/2013 6:54,0,0,0,30.91376667,0,30.91376667
7/13/2013 6:55,0,0,0,28.30181356,0,28.30181356
7/13/2013 6:56,0,0,0,28.67952542,0,28.67952542
7/13/2013 6:57,0,0,0,28.56289831,0,28.56289831
7/13/2013 6:58,0,0,0,28.34168333,0,28.34168333
7/13/2013 6:59,0,0,0,28.54687719,0,28.54687719
7/13/2013 7:00,0,0,0,28.34221667,0,28.34221667
7/13/2013 7:01,0,0,0,28.27132203,0,28.27132203
7/13/2013 7:02,0,0,0,28.67746667,0,28.67746667
7/13/2013 7:03,0,0,0,28.60424561,0,28.60424561
7/13/2013 7:04,0,0,0,28.10223729,0,28.10223729
7/13/2013 7:05,0,0,0,24.33716667,0,24.33716667
7/13/2013 7:06,0,0,0,22.26781034,0,22.26781034
7/13/2013 7:07,0,0,0,22.54028333,0,22.54028333
7/13/2013 7:08,0,0,0,22.29145763,0,22.29145763
7/13/2013 7:09,0,0,0,22.2201,0,22.2201
7/13/2013 7:10,0,0,0,35.69080702,0,35.69080702
7/13/2013 7:11,0,0,0,39.04328333,0,39.04328333
7/13/2013 7:12,0,0,0,33.97435593,0,33.97435593
7/13/2013 7:13,0,0,0,34.98636667,0,34.98636667
7/13/2013 7:14,0,0,0,34.44056667,0,34.44056667
7/13/2013 7:15,0,0,0,33.76503333,0,33.76503333
7/13/2013 7:16,0,0,0,34.46891667,0,34.46891667
7/13/2013 7:17,0,0,0,34.16985,0,34.16985
7/13/2013 7:18,0,0,0,33.98901667,0,33.98901667
7/13/2013 7:19,0,0,0,34.16638983,0,34.16638983
7/13/2013 7:20,0,0,0,34.47096667,0,34.47096667
7/13/2013 7:21,0,0,0,35.15918644,0,35.15918644
7/13/2013 7:22,0,0,0,36.52778333,0,36.52778333
7/13/2013 7:23,0,0,0,35.32256897,0,35.32256897
7/13/2013 7:24,0,0,0,35.18865,0,35.18865
7/13/2013 7:25,0,0,0,35.59773333,0,35.59773333
7/13/2013 7:26,0,0,0,35.93845,0,35.93845
