,time,W.per.min
265,2013/6/7 1:16,130.5997333
266,2013/6/7 1:17,128.3148276
267,2013/6/7 1:18,130.9350556
268,2013/6/7 1:19,128.2276727
269,2013/6/7 1:20,125.9131818
270,2013/6/7 1:21,121.0599333
271,2013/6/7 1:22,118.76905
272,2013/6/7 1:23,116.7326833
273,2013/6/7 1:24,115.1504
274,2013/6/7 1:25,113.1387167
275,2013/6/7 1:26,111.9152241
276,2013/6/7 1:27,110.6154333
277,2013/6/7 1:28,113.0392333
278,2013/6/7 1:29,110.6052333
279,2013/6/7 1:30,108.8233158
280,2013/6/7 1:31,107.8561833
281,2013/6/7 1:32,107.2412333
282,2013/6/7 1:33,30.384
283,2013/6/7 1:34,0.165516667
284,2013/6/7 1:35,0.168766667
285,2013/6/7 1:36,0.156644068
286,2013/6/7 1:37,0.1726
287,2013/6/7 1:38,2.378966667
288,2013/6/7 1:39,0.165642857
289,2013/6/7 1:40,8.129625
290,2013/6/7 1:41,126.7878448
291,2013/6/7 1:42,123.5514833
292,2013/6/7 1:43,118.5418
293,2013/6/7 1:44,115.4817458
294,2013/6/7 1:45,114.0286
295,2013/6/7 1:46,112.256
296,2013/6/7 1:47,112.1651167
297,2013/6/7 1:48,112.1636724
298,2013/6/7 1:49,110.7033333
299,2013/6/7 1:50,109.7190167
300,2013/6/7 1:51,108.8442586
301,2013/6/7 1:52,107.7855333
302,2013/6/7 1:53,48.82972727
303,2013/6/7 1:54,0.16325
304,2013/6/7 1:55,0.151050847
305,2013/6/7 1:56,0.1801
306,2013/6/7 1:57,0.162293103
307,2013/6/7 1:58,0.160866667
308,2013/6/7 1:59,0.162610169
309,2013/6/7 2:00,0.15725
310,2013/6/7 2:01,7.949186441
311,2013/6/7 2:02,131.6469138
312,2013/6/7 2:03,124.1367667
313,2013/6/7 2:04,119.6045167
314,2013/6/7 2:05,115.4884667
315,2013/6/7 2:06,112.8170556
316,2013/6/7 2:07,111.0637667
317,2013/6/7 2:08,109.5174667
318,2013/6/7 2:09,108.1261724
319,2013/6/7 2:10,83.838875
320,2013/6/7 2:11,0.167283333
321,2013/6/7 2:12,0.168383333
322,2013/6/7 2:13,0.159783333
323,2013/6/7 2:14,0.161728814
324,2013/6/7 2:15,0.167683333
325,2013/6/7 2:16,0.157016667
326,2013/6/7 2:17,0.164864407
327,2013/6/7 2:18,0.16212069
328,2013/6/7 2:19,0.163366667
329,2013/6/7 2:20,112.674807
330,2013/6/7 2:21,124.5462
331,2013/6/7 2:22,120.4011
332,2013/6/7 2:23,115.7419833
333,2013/6/7 2:24,112.3629825
334,2013/6/7 2:25,110.26975
335,2013/6/7 2:26,108.7056034
336,2013/6/7 2:27,107.6640857
337,2013/6/7 2:28,29.41581818
338,2013/6/7 2:31,0.148
339,2013/6/7 2:32,0.174283333
340,2013/6/7 2:33,0.164389831
341,2013/6/7 2:34,0.164457627
342,2013/6/7 2:35,0.168169492
343,2013/6/7 2:36,0.154910714
344,2013/6/7 2:37,78.15883929
345,2013/6/7 2:38,122.4584483
346,2013/6/7 2:39,119.5270345
347,2013/6/7 2:40,114.5884333
348,2013/6/7 2:41,111.5623333
349,2013/6/7 2:42,109.2214386
350,2013/6/7 2:43,107.1847119
351,2013/6/7 2:44,39.92846875
352,2013/6/7 2:45,0.177583333
353,2013/6/7 2:46,1.492090909
354,2013/6/7 2:47,0.168684211
355,2013/6/7 2:48,0.17005
356,2013/6/7 2:49,0.16062069
357,2013/6/7 2:50,0.164033333
358,2013/6/7 2:51,0.163866667
359,2013/6/7 2:52,90.65083333
360,2013/6/7 2:53,124.4600517
361,2013/6/7 2:54,120.1825
362,2013/6/7 2:55,115.0021667
363,2013/6/7 2:56,112.0228644
364,2013/6/7 2:57,110.1003167
365,2013/6/7 2:58,108.4059333
366,2013/6/7 2:59,87.20246875
367,2013/6/7 3:00,0.169672727
368,2013/6/7 3:01,0.172689655
369,2013/6/7 3:02,0.180428571
370,2013/6/7 3:03,0.176888889
371,2013/6/7 3:04,0.170892857
372,2013/6/7 3:05,0.175892857
373,2013/6/7 3:06,0.180034483
374,2013/6/7 3:07,0.1559
375,2013/6/7 3:08,30.00630508
376,2013/6/7 3:09,127.0148167
377,2013/6/7 3:10,121.6582167
378,2013/6/7 3:11,116.9063103
379,2013/6/7 3:12,113.1191667
380,2013/6/7 3:13,110.6540351
381,2013/6/7 3:14,108.56785
382,2013/6/7 3:15,75.01806667
383,2013/6/7 3:16,0.163966667
384,2013/6/7 3:17,0.165816667
385,2013/6/7 3:18,0.1728
386,2013/6/7 3:19,0.17762069
387,2013/6/7 3:20,0.170644068
388,2013/6/7 3:21,0.16005
389,2013/6/7 3:22,0.1657
390,2013/6/7 3:23,0.17
391,2013/6/7 3:24,0.168016949
392,2013/6/7 3:25,87.90288333
393,2013/6/7 3:26,122.3913455
394,2013/6/7 3:27,120.1594333
395,2013/6/7 3:28,115.4822373
396,2013/6/7 3:29,112.848
397,2013/6/7 3:30,110.6858
398,2013/6/7 3:31,109.2281622
399,2013/6/7 3:32,8.373396226
400,2013/6/7 3:33,0.177383333
401,2013/6/7 3:34,0.145233333
402,2013/6/7 3:35,0.162083333
403,2013/6/7 3:36,0.165966667
404,2013/6/7 3:37,0.15495
405,2013/6/7 3:38,0.16975
406,2013/6/7 3:39,0.176333333
407,2013/6/7 3:40,0.163614035
408,2013/6/7 3:41,64.22718333
409,2013/6/7 3:42,125.3174912
410,2013/6/7 3:43,122.0412167
411,2013/6/7 3:44,116.9017458
412,2013/6/7 3:45,113.591
413,2013/6/7 3:46,111.3904407
414,2013/6/7 3:47,48.26425
415,2013/6/7 3:48,0.16885
416,2013/6/7 3:49,0.16737931
417,2013/6/7 3:50,0.170423729
418,2013/6/7 3:51,0.1823
419,2013/6/7 3:52,0.171491525
420,2013/6/7 3:53,0.17462069
421,2013/6/7 3:54,0.768566667
422,2013/6/7 3:55,0.169966667
423,2013/6/7 3:56,96.87181132
424,2013/6/7 3:57,127.5698158
425,2013/6/7 3:58,123.4033167
426,2013/6/7 3:59,124.16995
427,2013/6/7 4:00,121.76745
428,2013/6/7 4:01,118.4743448
429,2013/6/7 4:02,116.3908305
430,2013/6/7 4:03,114.8014333
431,2013/6/7 4:04,113.0477544
432,2013/6/7 4:05,111.1577833
433,2013/6/7 4:06,111.6885833
434,2013/6/7 4:07,113.0158814
435,2013/6/7 4:08,110.6863103
436,2013/6/7 4:09,109.7396667
437,2013/6/7 4:10,108.6041552
438,2013/6/7 4:11,107.8354242
439,2013/6/7 4:12,14.40316667
440,2013/6/7 4:13,0.165616667
441,2013/6/7 4:14,0.161333333
442,2013/6/7 4:15,0.162355932
443,2013/6/7 4:16,0.155583333
444,2013/6/7 4:17,0.174416667
445,2013/6/7 4:18,0.16637931
446,2013/6/7 4:19,0.1601
447,2013/6/7 4:20,0.169683333
448,2013/6/7 4:21,58.19928814
449,2013/6/7 4:22,125.4739167
450,2013/6/7 4:23,122.9652167
451,2013/6/7 4:24,118.2320175
452,2013/6/7 4:25,114.1649833
453,2013/6/7 4:26,111.5229333
454,2013/6/7 4:27,109.5608167
455,2013/6/7 4:28,109.0311552
456,2013/6/7 4:29,108.1792034
457,2013/6/7 4:30,107.0467619
458,2013/6/7 4:31,15.10054
459,2013/6/7 4:32,0.149945455
460,2013/6/7 4:33,0.169627119
461,2013/6/7 4:34,0.1757
462,2013/6/7 4:35,0.161155172
463,2013/6/7 4:36,0.16775
464,2013/6/7 4:37,0.165783333
465,2013/6/7 4:38,0.15995
466,2013/6/7 4:39,0.166
467,2013/6/7 4:40,42.7931875
468,2013/6/7 4:41,123.6702881
469,2013/6/7 4:42,119.4984167
470,2013/6/7 4:43,114.57125
471,2013/6/7 4:44,111.4906167
472,2013/6/7 4:45,109.3523167
473,2013/6/7 4:46,107.685641
474,2013/6/7 4:47,16.44271739
475,2013/6/7 4:48,0.155433333
476,2013/6/7 4:49,0.1711
477,2013/6/7 4:50,0.165140351
478,2013/6/7 4:51,0.155559322
479,2013/6/7 4:52,0.167016949
480,2013/6/7 4:53,0.15875
481,2013/6/7 4:54,0.171807018
482,2013/6/7 4:55,0.158966667
483,2013/6/7 4:56,0.181121212
484,2013/6/7 4:57,110.7536271
485,2013/6/7 4:58,118.7742
486,2013/6/7 4:59,113.4556833
487,2013/6/7 5:00,109.7585667
488,2013/6/7 5:01,107.1937458
489,2013/6/7 5:02,104.8773833
490,2013/6/7 5:03,90.8863125
491,2013/6/7 5:04,0.1635
492,2013/6/7 5:05,0.167766667
493,2013/6/7 5:06,0.164779661
494,2013/6/7 5:07,0.159066667
495,2013/6/7 5:08,0.163533333
496,2013/6/7 5:09,0.159233333
497,2013/6/7 5:10,0.165733333
498,2013/6/7 5:11,0.150633333
499,2013/6/7 5:12,0.173474576
500,2013/6/7 5:13,14.28795
501,2013/6/7 5:14,129.4404167
502,2013/6/7 5:15,120.5965833
503,2013/6/7 5:16,115.7333667
504,2013/6/7 5:17,111.0541667
505,2013/6/7 5:18,108.2206207
506,2013/6/7 5:19,105.6746786
507,2013/6/7 5:20,36.13522414
508,2013/6/7 5:21,0.156266667
509,2013/6/7 5:22,0.157283333
510,2013/6/7 5:23,0.166016667
511,2013/6/7 5:24,0.166733333
512,2013/6/7 5:25,0.15455
513,2013/6/7 5:26,0.163135593
514,2013/6/7 5:27,0.152983051
515,2013/6/7 5:28,0.161534483
516,2013/6/7 5:29,0.162866667
517,2013/6/7 5:30,0.164310345
518,2013/6/7 5:31,127.3943167
519,2013/6/7 5:32,121.8988333
520,2013/6/7 5:33,117.1929153
521,2013/6/7 5:34,111.8282667
522,2013/6/7 5:35,109.1248833
523,2013/6/7 5:36,106.746807
524,2013/6/7 5:37,0.165283333
525,2013/6/7 5:38,0.167283333
526,2013/6/7 5:39,0.1665
527,2013/6/7 5:40,0.166137931
528,2013/6/7 5:41,0.166254237
529,2013/6/7 5:42,0.172333333
530,2013/6/7 5:43,0.161237288
531,2013/6/7 5:44,0.16075
532,2013/6/7 5:45,0.1631
533,2013/6/7 5:46,0.17
534,2013/6/7 5:47,113.4909492
535,2013/6/7 5:48,121.7716333
536,2013/6/7 5:49,118.53185
537,2013/6/7 5:50,113.749069
538,2013/6/7 5:51,111.6564833
539,2013/6/7 5:52,110.67635
540,2013/6/7 5:53,109.3670862
541,2013/6/7 5:54,107.62855
542,2013/6/7 5:55,105.8777627
543,2013/6/7 5:56,98.11621875
544,2013/6/7 5:57,0.164140351
545,2013/6/7 5:58,0.165830508
546,2013/6/7 5:59,0.166948276
547,2013/6/7 6:00,0.169966667
548,2013/6/7 6:01,0.176655172
549,2013/6/7 6:02,0.157783333
550,2013/6/7 6:03,0.158583333
551,2013/6/7 6:04,0.17055
552,2013/6/7 6:05,0.169220339
553,2013/6/7 6:06,0.150066667
554,2013/6/7 6:07,89.99884483
555,2013/6/7 6:08,122.6720862
556,2013/6/7 6:09,124.0182373
557,2013/6/7 6:10,125.13855
558,2013/6/7 6:11,118.3441167
559,2013/6/7 6:12,117.1246667
560,2013/6/7 6:13,115.4758833
561,2013/6/7 6:14,113.8843333
562,2013/6/7 6:15,112.409069
563,2013/6/7 6:16,110.8406833
564,2013/6/7 6:17,109.1625
565,2013/6/7 6:18,107.8469655
566,2013/6/7 6:19,106.5409667
567,2013/6/7 6:20,105.5088667
568,2013/6/7 6:21,104.6915333
569,2013/6/7 6:22,104.0703226
570,2013/6/7 6:23,3.6218
571,2013/6/7 6:24,0.177272727
572,2013/6/7 6:25,0.161933333
573,2013/6/7 6:26,0.15885
574,2013/6/7 6:27,0.168433333
575,2013/6/7 6:28,0.169533333
576,2013/6/7 6:29,0.164616667
577,2013/6/7 6:30,0.16765
578,2013/6/7 6:31,20.4825
579,2013/6/7 6:32,130.5815085
580,2013/6/7 6:33,125.0078814
581,2013/6/7 6:34,120.0314737
582,2013/6/7 6:35,115.16945
583,2013/6/7 6:36,112.2308833
584,2013/6/7 6:37,109.8713103
585,2013/6/7 6:38,107.9379667
586,2013/6/7 6:39,106.1876833
587,2013/6/7 6:40,104.9210508
588,2013/6/7 6:41,29.476125
589,2013/6/7 6:42,0.16535
590,2013/6/7 6:43,0.167683333
591,2013/6/7 6:44,0.158666667
592,2013/6/7 6:45,0.165566667
593,2013/6/7 6:46,0.850488889
594,2013/6/7 6:47,0.164224138
595,2013/6/7 6:48,0.158466667
596,2013/6/7 6:49,76.6469
597,2013/6/7 6:50,128.2931
598,2013/6/7 6:51,128.2531
599,2013/6/7 6:52,123.9033333
600,2013/6/7 6:53,119.9535333
601,2013/6/7 6:54,117.0537759
602,2013/6/7 6:55,114.8920167
603,2013/6/7 6:56,113.3211833
604,2013/6/7 6:57,111.6376441
605,2013/6/7 6:58,109.8886
606,2013/6/7 6:59,108.3631207
607,2013/6/7 7:00,106.9447833
608,2013/6/7 7:01,106.00815
609,2013/6/7 7:02,105.2808966
610,2013/6/7 7:03,9.91344186
611,2013/6/7 7:04,0.157068966
612,2013/6/7 7:05,0.146913793
613,2013/6/7 7:06,0.156516667
614,2013/6/7 7:07,0.154711864
615,2013/6/7 7:08,0.156266667
616,2013/6/7 7:09,0.164983333
617,2013/6/7 7:10,0.164186441
618,2013/6/7 7:11,0.160633333
619,2013/6/7 7:12,28.45638983
620,2013/6/7 7:13,128.4530667
621,2013/6/7 7:14,123.2204237
622,2013/6/7 7:15,118.4261379
623,2013/6/7 7:16,114.1125167
624,2013/6/7 7:17,111.6806949
625,2013/6/7 7:18,109.8582833
626,2013/6/7 7:19,107.9585254
627,2013/6/7 7:20,80.91008333
628,2013/6/7 7:21,0.162283333
629,2013/6/7 7:22,0.1535
630,2013/6/7 7:23,0.152862069
631,2013/6/7 7:24,0.155448276
632,2013/6/7 7:25,0.154133333
633,2013/6/7 7:26,0.149416667
634,2013/6/7 7:27,0.147833333
635,2013/6/7 7:28,0.157516667
636,2013/6/7 7:29,0.144344828
637,2013/6/7 7:30,0.153133333
638,2013/6/7 7:31,121.8268305
639,2013/6/7 7:32,125.5650339
640,2013/6/7 7:33,120.8841091
641,2013/6/7 7:34,115.7009667
642,2013/6/7 7:35,112.9936833
643,2013/6/7 7:36,110.8456271
644,2013/6/7 7:37,109.1286441
645,2013/6/7 7:38,107.3367667
646,2013/6/7 7:39,93.69653125
647,2013/6/7 7:40,0.162516667
648,2013/6/7 7:41,0.152293103
649,2013/6/7 7:42,0.1415
650,2013/6/7 7:43,0.150982759
651,2013/6/7 7:44,0.162933333
652,2013/6/7 7:45,0.159566667
653,2013/6/7 7:46,0.1571
654,2013/6/7 7:47,0.161694915
655,2013/6/7 7:48,0.15305
656,2013/6/7 7:49,0.142166667
657,2013/6/7 7:50,69.96622034
658,2013/6/7 7:51,125.8247333
659,2013/6/7 7:52,123.0291167
660,2013/6/7 7:53,117.3933729
661,2013/6/7 7:54,113.6417167
662,2013/6/7 7:55,111.3654333
663,2013/6/7 7:56,109.2822
664,2013/6/7 7:57,19.82563636
665,2013/6/7 7:58,0.152254237
666,2013/6/7 7:59,0.1606
667,2013/6/7 8:00,0.146783333
668,2013/6/7 8:01,0.15722807
669,2013/6/7 8:02,1.486583333
670,2013/6/7 8:03,0.156233333
671,2013/6/7 8:04,0.157033333
672,2013/6/7 8:05,0.158491228
673,2013/6/7 8:06,118.1891
674,2013/6/7 8:07,133.0405167
675,2013/6/7 8:08,126.2902931
676,2013/6/7 8:09,121.5640847
677,2013/6/7 8:10,117.9854407
678,2013/6/7 8:11,115.7816552
679,2013/6/7 8:12,113.9158448
680,2013/6/7 8:13,112.3998333
681,2013/6/7 8:14,110.7836271
682,2013/6/7 8:15,109.3916047
683,2013/6/7 8:16,108.13224
684,2013/6/7 8:17,21.4987907
685,2013/6/7 8:18,0.156466667
686,2013/6/7 8:19,0.160542373
687,2013/6/7 8:20,0.159155172
688,2013/6/7 8:21,0.14840678
689,2013/6/7 8:22,0.1658
690,2013/6/7 8:23,0.15954386
691,2013/6/7 8:24,0.161333333
692,2013/6/7 8:25,0.172566667
693,2013/6/7 8:26,0.162375
694,2013/6/7 8:27,104.808
695,2013/6/7 8:28,125.49665
696,2013/6/7 8:29,120.7262
697,2013/6/7 8:30,116.4149167
698,2013/6/7 8:31,113.7944138
699,2013/6/7 8:32,112.2274138
700,2013/6/7 8:33,110.6085833
701,2013/6/7 8:34,11.71068421
702,2013/6/7 8:35,0.149583333
703,2013/6/7 8:36,0.765783333
704,2013/6/7 8:37,0.15265
705,2013/6/7 8:38,0.159766667
706,2013/6/7 8:39,0.147433333
707,2013/6/7 8:40,0.169293103
708,2013/6/7 8:41,0.16205
709,2013/6/7 8:42,0.1465
710,2013/6/7 8:43,87.79515625
711,2013/6/7 8:44,126.5293333
712,2013/6/7 8:45,121.4717241
713,2013/6/7 8:46,116.5972881
714,2013/6/7 8:47,113.6297833
715,2013/6/7 8:48,111.4257458
716,2013/6/7 8:49,109.5613559
717,2013/6/7 8:50,106.2488833
718,2013/6/7 8:51,1.827133333
719,2013/6/7 8:52,0.749896552
720,2013/6/7 8:53,0.14420339
721,2013/6/7 8:54,0.154216667
722,2013/6/7 8:55,0.145816667
723,2013/6/7 8:56,2.8996
724,2013/6/7 8:57,51.49443333
725,2013/6/7 8:58,129.6418305
726,2013/6/7 8:59,126.9011525
727,2013/6/7 9:00,122.5897333
728,2013/6/7 9:01,118.4387
729,2013/6/7 9:02,115.6423276
730,2013/6/7 9:03,113.7000833
731,2013/6/7 9:04,111.7227414
732,2013/6/7 9:05,109.7596167
733,2013/6/7 9:06,108.3468833
734,2013/6/7 9:07,78.33506061
735,2013/6/7 9:08,0.140766667
736,2013/6/7 9:09,0.143372881
737,2013/6/7 9:10,0.14812069
738,2013/6/7 9:11,0.1574
739,2013/6/7 9:12,0.149637931
740,2013/6/7 9:13,0.157783333
741,2013/6/7 9:14,0.15665
742,2013/6/7 9:15,0.15595
743,2013/6/7 9:16,4.185741379
744,2013/6/7 9:17,138.3442931
