time,air conditioner1,air conditioner2,washing machine,laptop computer,television,total
2014/2/4 0:01,0,0,0,29.48116949,0,29.48116949
2014/2/5 0:01,0,0,0,26.8135,0,26.8135
2014/2/6 0:01,0,0,0,27.09462069,0,27.09462069
2014/2/7 0:01,0,0,0,27.03711667,0,27.03711667
2014/2/8 0:01,0,0,0,26.69625,0,26.69625
2014/2/9 0:01,0,0,0,44.4292931,0,44.4292931
2014/2/10 0:01,0,0,0,38.0014,0,38.0014
2014/2/11 0:01,0,0,0,39.96498305,0,39.96498305
2014/2/12 0:01,0,0,0,39.82563333,0,39.82563333
2014/2/13 0:01,0,0,0,26.15601724,0,26.15601724
2014/2/14 0:01,0,0,0,25.87353333,0,25.87353333
2014/2/15 0:01,0,0,0,27.32057627,0,27.32057627
2014/2/16 0:01,0,0,0,29.32015254,0,29.32015254
2014/2/17 0:01,0,0,0,29.0570678,0,29.0570678
2014/2/18 0:01,0,0,0,27.83283333,0,27.83283333
2014/2/19 0:01,0,0,0,28.48801754,0,28.48801754
2014/2/20 0:01,0,0,0,48.5635,0,48.5635
2014/2/21 0:01,0,0,0,34.08063158,0,34.08063158
2014/2/22 0:01,0,0,0,32.25156667,0,32.25156667
2014/2/23 0:01,0,0,0,28.20582759,0,28.20582759
2014/2/24 0:01,0,0,0,32.10498333,0,32.10498333
2014/2/25 0:01,0,0,0,32.26611864,0,32.26611864
2014/2/26 0:01,0,0,0,31.92183051,0,31.92183051
2014/2/27 0:01,0,0,0,41.14252632,0,41.14252632
2014/2/28 0:01,0,0,0,32.08001667,0,32.08001667
2014/3/1 0:01,0,0,0,32.13088136,0,32.13088136
2014/3/2 0:01,0,0,0,32.33155932,0,32.33155932
2014/3/3 0:01,0,0,0,29.03567797,0,29.03567797
2014/3/4 0:01,0,0,0,39.46616667,0,39.46616667
2014/3/5 0:01,0,0,0,29.0740625,0,29.0740625
2014/3/6 0:01,0,0,0,28.61518644,0,28.61518644
2014/3/7 0:01,0,0,0,31.5463,0,31.5463
2014/3/8 0:01,0,0,0,26.98989831,0,26.98989831
2014/3/9 0:01,0,0,0,27.03017857,0,27.03017857
2014/3/10 0:01,0,0,0,26.99753333,71.62433333,98.62186667
2014/3/11 0:01,0,0,0,26.93361017,74.40191525,101.3355254
2014/3/12 0:01,0,0,0,26.79056667,72.64392982,99.43449649
2014/3/13 0:01,0,0,0,26.77405172,72.3165,99.09055172
2014/3/14 0:01,0,0,0,26.86843333,75.42993333,102.2983667
2014/3/15 0:01,0,0,0,26.74837931,75.18017778,101.9285571
2014/3/16 0:01,0,0,0,26.68287719,75.01146552,101.6943427
2014/3/17 0:01,0,0,0,26.83718644,74.81776271,101.6549492
2014/3/18 0:01,0,0,0,22.94256667,74.72082759,97.66339425
2014/3/19 0:01,0,0,0,21.48767797,74.09732727,95.58500524
2014/3/20 0:01,0,0,0,21.40310169,74.54021053,95.94331222
2014/3/21 0:01,0,0,0,21.48047458,74.51744828,95.99792285
2014/3/22 0:01,0,0,0,21.59326667,74.08617544,95.67944211
2014/3/23 0:01,0,0,0,21.51401786,74.03524561,95.54926347
2014/3/24 0:01,0,0,0,21.54211667,0,21.54211667
2014/3/25 0:01,0,0,0,21.60338983,0,21.60338983
2014/3/26 0:01,0,0,0,21.60291525,0,21.60291525
2014/3/27 0:01,0,0,0,21.3402931,0,21.3402931
2014/3/28 0:01,0,0,0,21.37781667,0,21.37781667
2014/3/29 0:01,0,0,0,21.34684483,0,21.34684483
2014/3/30 0:01,0,0,0,21.42156897,0,21.42156897
2014/3/31 0:01,0,0,0,21.31255932,0,21.31255932
2014/4/1 0:01,0,0,0,21.434,0,21.434
2014/4/2 0:01,0,0,0,21.36944068,0,21.36944068
2014/4/3 0:01,0,0,0,21.43012281,0,21.43012281
2014/4/4 0:01,0,0,0,21.38154237,0,21.38154237
2014/4/5 0:01,0,0,0,21.48010169,0,21.48010169
2014/4/6 0:01,0,0,0,21.52342373,0,21.52342373
2014/4/7 0:01,0,0,0,21.57148333,0,21.57148333
2014/4/8 0:01,0,0,0,21.63015254,0,21.63015254
2014/4/9 0:01,0,0,0,21.63113333,0,21.63113333
2014/4/10 0:01,0,0,0,21.49632759,0,21.49632759
2014/4/11 0:01,0,0,0,21.45613559,0,21.45613559
2014/4/12 0:01,0,0,0,21.57435593,0,21.57435593
2014/4/13 0:01,0,0,0,21.40355932,0,21.40355932
2014/4/14 0:01,0,0,0,21.43108772,0,21.43108772
2014/4/15 0:01,0,0,0,21.40625,0,21.40625
2014/4/16 0:01,0,0,0,21.42111864,0,21.42111864
2014/4/17 0:01,0,0,0,21.45982143,0,21.45982143
2014/4/18 0:01,0,0,0,21.41533333,0,21.41533333
2014/4/19 0:01,0,0,0,21.4085,0,21.4085
2014/4/20 0:01,0,0,0,21.40864286,0,21.40864286
2014/4/21 0:01,0,0,0,21.42931667,0,21.42931667
2014/4/22 0:01,0,0,0,21.51916949,0,21.51916949
2014/4/23 0:01,0,0,0,21.53406667,0,21.53406667
2014/4/24 0:01,0,0,0,21.39698276,0,21.39698276
2014/4/25 0:01,0,0,0,21.41815,0,21.41815
2014/4/26 0:01,0,0,0,21.36557627,0,21.36557627
2014/4/27 0:01,0,0,0,21.36824138,0,21.36824138
2014/4/28 0:01,0,0,0,21.44438983,0,21.44438983
2014/4/29 0:01,0,0,0,21.45788333,0,21.45788333
2014/4/30 0:01,0,0,0,29.39022034,0,29.39022034
2014/5/1 0:01,0,0,0,31.66945455,0,31.66945455
2014/5/2 0:01,0,0,0,29.63015254,0,29.63015254
2014/5/3 0:01,0,0,0,29.41610345,0,29.41610345
2014/5/4 0:01,0,0,0,30.7327069,0,30.7327069
2014/5/5 0:01,0,0,0,31.98133898,0,31.98133898
2014/5/6 0:01,0,0,0,40.67671667,0,40.67671667
2014/5/7 0:01,0,0,0,45.09644068,0,45.09644068
2014/5/8 0:01,0,0,0,36.00122414,0,36.00122414
2014/5/9 0:01,0,0,0,31.03332203,0,31.03332203
2014/5/10 0:01,0,0,0,27.274,0,27.274
2014/5/11 0:01,0,0,0,27.75573214,0,27.75573214
2014/5/12 0:01,0,0,0,27.38391667,0,27.38391667
2014/5/13 0:01,0,0,0,27.20281667,0,27.20281667
2014/5/14 0:01,0,0,0,27.21111864,0,27.21111864
2014/5/15 0:01,0,0,0,27.36116949,0,27.36116949
2014/5/16 0:01,0,0,0,27.35594915,0,27.35594915
2014/5/17 0:01,0,0,0,27.94321667,0,27.94321667
2014/5/18 0:01,0,0,0,27.46670175,0,27.46670175
2014/5/19 0:01,0,0,0,27.76459322,0,27.76459322
2014/5/20 0:01,0,0,0,31.53732203,0,31.53732203
2014/5/21 0:01,0,0,0,32.00191525,0,32.00191525
2014/5/22 0:01,0,0,0,30.0862931,0,30.0862931
2014/5/23 0:01,0,0,0,29.80643333,0,29.80643333
2014/5/24 0:01,0,0,0,31.4079322,0,31.4079322
2014/5/25 0:01,0,0,0,30.50306897,0,30.50306897
2014/5/26 0:01,0,0,0,33.94659322,0,33.94659322
2014/5/27 0:01,0,0,0,36.65138333,0,36.65138333
2014/5/28 0:01,0,0,0,38.83532203,0,38.83532203
2014/5/29 0:01,0,0,0,35.13647368,0,35.13647368
2014/5/30 0:01,0,0,0,37.65542373,0,37.65542373
2014/5/31 0:01,0,0,0,31.38543333,0,31.38543333
2014/6/1 0:01,0,0,0,37.11422414,0,37.11422414
2014/6/2 0:01,0,0,0,35.38056667,0,35.38056667
2014/6/3 0:01,0,0,0,30.90316667,0,30.90316667
2014/6/4 0:01,0,0,0,36.83781356,0,36.83781356
2014/6/5 0:01,0,0,0,33.73625862,0,33.73625862
2014/6/6 0:01,0,0,0,34.61494828,0,34.61494828
2014/6/7 0:01,0,0,0,34.8618,0,34.8618
2014/6/8 0:01,0,0,0,33.10017241,0,33.10017241
2014/6/9 0:01,0,0,0,37.51896667,0,37.51896667
2014/6/10 0:01,0,0,0,37.85272881,0,37.85272881
2014/6/11 0:01,0,0,0,39.41063333,0,39.41063333
2014/6/12 0:01,0,0,0,39.86177193,0,39.86177193
2014/6/13 0:01,0,0,0,39.10676667,0,39.10676667
2014/6/14 0:01,0,0,0,40.08516949,0,40.08516949
2014/6/15 0:01,0,0,0,37.59964407,0,37.59964407
2014/6/16 0:01,0,0,0,36.31827119,0,36.31827119
2014/6/17 0:01,0,0,0,39.28753333,0,39.28753333
2014/6/18 0:01,0,0,0,35.49220339,0,35.49220339
2014/6/19 0:01,0,0,0,34.97672881,0,34.97672881
2014/6/20 0:01,0,0,0,36.22,0,36.22
2014/6/21 0:01,0,0,0,37.02293333,0,37.02293333
2014/6/22 0:01,0,0,0,36.36056897,0,36.36056897
2014/6/23 0:01,0,0,0,35.06784483,0,35.06784483
2014/6/24 0:01,0,0,0,34.81749153,0,34.81749153
2014/6/25 0:01,0,0,0,37.80491667,0,37.80491667
2014/6/26 0:01,0,0,0,34.31677966,0,34.31677966
2014/6/27 0:01,0,0,0,37.7559,0,37.7559
2014/6/28 0:01,0,0,0,36.31116949,0,36.31116949
2014/6/29 0:01,0,0,0,45.87925,0,45.87925
2014/6/30 0:01,0,0,0,31.09410714,0,31.09410714
2014/7/1 0:01,0,0,0,41.84818966,0,41.84818966
2014/7/2 0:01,0,0,0,42.2449322,0,42.2449322
2014/7/3 0:01,0,0,0,36.80772414,0,36.80772414
2014/7/4 0:01,0,0,0,35.4005,0,35.4005
2014/7/5 0:01,0,0,0,37.87506667,0,37.87506667
2014/7/6 0:01,0,0,0,34.37865,0,34.37865
2014/7/7 0:01,0,0,0,37.46105085,0,37.46105085
2014/7/8 0:01,0,0,0,35.97416667,0,35.97416667
2014/7/9 0:01,0,0,0,35.777,0,35.777
2014/7/10 0:01,0,0,0,36.12284746,0,36.12284746
2014/7/11 0:01,0,0,0,36.45047458,0,36.45047458
2014/7/12 0:01,0,0,0,36.30338333,0,36.30338333
2014/7/13 0:01,0,0,0,36.95822034,0,36.95822034
2014/7/14 0:01,0,0,0,35.8832069,0,35.8832069
2014/7/15 0:01,0,0,0,38.17166102,0,38.17166102
2014/7/16 0:01,0,0,0,37.15285,0,37.15285
2014/7/17 0:01,0,0,0,34.61738182,0,34.61738182
2014/7/18 0:01,0,0,0,36.21425424,0,36.21425424
2014/7/19 0:01,0,0,0,35.55228333,0,35.55228333
2014/7/20 0:01,0,0,0,35.55730508,0,35.55730508
2014/7/21 0:01,0,0,0,43.31920339,0,43.31920339
2014/7/22 0:01,0,0,0,43.97788136,0,43.97788136
2014/7/23 0:01,0,0,0,34.58093333,0,34.58093333
2014/7/24 0:01,0,0,0,35.28764912,0,35.28764912
2014/7/25 0:01,0,0,0,35.40248333,0,35.40248333
2014/7/26 0:01,0,0,0,32.03588136,0,32.03588136
2014/7/27 0:01,0,0,0,32.29905,0,32.29905
2014/7/28 0:01,0,0,0,31.72685714,0,31.72685714
2014/7/29 0:01,0,0,0,32.20415,0,32.20415
2014/7/30 0:01,0,0,0,31.28038983,0,31.28038983
2014/7/31 0:01,0,0,0,33.01033898,0,33.01033898
2014/8/1 0:01,0,0,0,31.62532203,0,31.62532203
2014/8/2 0:01,0,0,0,32.31371667,0,32.31371667
2014/8/3 0:01,0,0,0,31.36047458,0,31.36047458
2014/8/4 0:01,0,0,0,32.75694828,0,32.75694828
2014/8/5 0:01,0,0,0,31.33196667,0,31.33196667
2014/8/6 0:01,0,0,0,30.01501695,0,30.01501695
2014/8/7 0:01,0,0,0,26.01633333,0,26.01633333
2014/8/8 0:01,0,0,0,33.48111864,0,33.48111864
2014/8/9 0:01,0,0,0,36.6132,0,36.6132
2014/8/10 0:01,0,0,0,38.53845763,0,38.53845763
2014/8/11 0:01,0,0,0,36.43712069,0,36.43712069
2014/8/12 0:01,0,0,0,35.793,0,35.793
2014/8/13 0:01,0,0,0,34.67825,0,34.67825
2014/8/14 0:01,0,0,0,35.82507143,0,35.82507143
2014/8/15 0:01,0,0,0,39.03405,0,39.03405
2014/8/16 0:01,0,0,0,37.31927119,0,37.31927119
2014/8/17 0:01,0,0,0,49.16128333,0,49.16128333
2014/8/18 0:01,0,0,0,48.24455172,0,48.24455172
2014/8/19 0:01,0,0,0,37.78985,0,37.78985
2014/8/20 0:01,0,0,0,37.13912281,0,37.13912281
2014/8/21 0:01,0,0,0,41.53448214,0,41.53448214
2014/8/22 0:01,0,0,0,39.25738983,0,39.25738983
2014/8/23 0:01,0,0,0,40.76343333,0,40.76343333
2014/8/24 0:01,0,0,0,39.93703333,0,39.93703333
2014/8/25 0:01,0,0,0,39.38112069,0,39.38112069
2014/8/26 0:01,0,0,0,39.20693333,0,39.20693333
2014/8/27 0:01,0,0,0,40.79418644,0,40.79418644
2014/8/28 0:01,0,0,0,39.39258621,0,39.39258621
2014/8/29 0:01,0,0,0,37.58476271,0,37.58476271
2014/8/30 0:01,0,0,0,30.91376667,0,30.91376667
2014/8/31 0:01,0,0,0,28.30181356,0,28.30181356
2014/9/1 0:01,0,0,0,28.67952542,0,28.67952542
2014/9/2 0:01,0,0,0,28.56289831,0,28.56289831
2014/9/3 0:01,0,0,0,28.34168333,0,28.34168333
2014/9/4 0:01,0,0,0,28.54687719,0,28.54687719
2014/9/5 0:01,0,0,0,28.34221667,0,28.34221667
2014/9/6 0:01,0,0,0,28.27132203,0,28.27132203
2014/9/7 0:01,0,0,0,28.67746667,0,28.67746667
2014/9/8 0:01,0,0,0,28.60424561,0,28.60424561
2014/9/9 0:01,0,0,0,28.10223729,0,28.10223729
2014/9/10 0:01,0,0,0,24.33716667,0,24.33716667
2014/9/11 0:01,0,0,0,22.26781034,0,22.26781034
2014/9/12 0:01,0,0,0,22.54028333,0,22.54028333
2014/9/13 0:01,0,0,0,22.29145763,0,22.29145763
2014/9/14 0:01,0,0,0,22.2201,0,22.2201
2014/9/15 0:01,0,0,0,35.69080702,0,35.69080702
2014/9/16 0:01,0,0,0,39.04328333,0,39.04328333
2014/9/17 0:01,0,0,0,33.97435593,0,33.97435593
2014/9/18 0:01,0,0,0,34.98636667,0,34.98636667
2014/9/19 0:01,0,0,0,34.44056667,0,34.44056667
2014/9/20 0:01,0,0,0,33.76503333,0,33.76503333
2014/9/21 0:01,0,0,0,34.46891667,0,34.46891667
2014/9/22 0:01,0,0,0,34.16985,0,34.16985
2014/9/23 0:01,0,0,0,33.98901667,0,33.98901667
2014/9/24 0:01,0,0,0,34.16638983,0,34.16638983
2014/9/25 0:01,0,0,0,34.47096667,0,34.47096667
2014/9/26 0:01,0,0,0,35.15918644,0,35.15918644
2014/9/27 0:01,0,0,0,36.52778333,0,36.52778333
2014/9/28 0:01,0,0,0,35.32256897,0,35.32256897
2014/9/29 0:01,0,0,0,35.18865,0,35.18865
2014/9/30 0:01,0,0,0,35.59773333,0,35.59773333
2014/10/1 0:01,0,0,0,35.93845,0,35.93845
