,time,W.per.min
86,2013/6/29 8:46,76.46909375
87,2013/6/29 8:47,326.9309787
88,2013/6/29 8:48,0.298365854
89,2013/6/29 8:49,0.304
90,2013/7/7 22:02,844.0133125
91,2013/7/7 22:03,569.1019167
92,2013/7/7 22:04,0.331384615
93,2013/7/7 22:05,0.5508125
94,2013/7/7 22:06,784.0150976
95,2013/7/7 22:07,956.1943509
96,2013/7/7 22:08,954.168569
97,2013/7/7 22:09,954.4868621
98,2013/7/7 22:10,962.2014545
99,2013/7/7 22:11,816.1901695
100,2013/7/7 22:12,828.19285
101,2013/7/7 22:13,588.3744762
102,2013/7/7 22:14,46.34052381
103,2013/7/7 22:15,0.329173913
104,2013/7/7 22:16,0.3515
105,2013/7/7 22:17,316.2955682
106,2013/7/7 22:18,0.343
107,2013/7/7 22:19,0.338066667
108,2013/7/7 22:20,318.4642549
109,2013/7/7 22:21,0.354352941
110,2013/7/7 22:22,0.343173913
111,2013/7/10 8:41,0.1295
112,2013/7/10 8:42,0.148491525
113,2013/7/10 8:43,0.140661017
114,2013/7/10 8:44,0.149440678
115,2013/7/10 8:45,0.148915254
116,2013/7/10 8:46,0.160016667
117,2013/7/10 8:47,0.151222222
118,2013/7/10 8:48,0.144
119,2013/7/10 8:49,0.149553191
120,2013/7/15 1:11,0.16
121,2013/7/15 1:12,891.4980167
122,2013/7/15 1:13,0.347035714
123,2013/7/15 1:14,310.7505625
124,2013/7/15 1:15,685.3259333
125,2013/7/15 1:16,968.3295667
126,2013/7/15 1:17,970.3111333
127,2013/7/15 1:18,976.6019
128,2013/7/15 1:19,977.9445333
129,2013/7/15 1:20,978.6676333
130,2013/7/15 1:21,979.4895517
131,2013/7/15 1:22,982.8304167
132,2013/7/15 1:23,601.4459032
133,2013/7/15 1:24,519.0039063
134,2013/7/15 1:25,749.4121333
135,2013/7/15 1:26,113.3021935
136,2013/7/15 1:27,0.349857143
137,2013/7/22 1:38,0.418703704
138,2013/7/22 1:39,513.0027143
139,2013/7/22 1:40,300.5893167
140,2013/7/22 1:41,188.9566207
141,2013/7/22 1:42,1013.833345
142,2013/7/22 1:43,1054.618545
143,2013/7/22 1:44,1021.315345
144,2013/7/22 1:45,792.2885926
145,2013/7/22 1:46,403.4110667
146,2013/7/22 1:47,852.296
147,2013/7/22 1:48,629.311025
148,2013/7/22 1:49,450.0754286
149,2013/7/22 1:50,624.385625
150,2013/7/22 1:51,880.9942222
151,2013/7/22 1:52,538.9543793
152,2013/7/22 1:53,442.6277778
153,2013/7/22 1:54,614.3023171
154,2013/7/22 1:55,880.6827797
155,2013/7/22 1:56,260.8355333
156,2013/7/31 6:10,698.1666552
157,2013/7/31 6:11,939.9510167
158,2013/7/31 6:12,27.67886957
159,2013/7/31 6:13,315.0936333
160,2013/7/31 6:16,256.3883478
161,2013/7/31 6:17,0.4354
162,2013/7/31 6:18,541.3745769
163,2013/7/31 6:19,837.2130833
164,2013/7/31 6:20,335.67225
165,2013/7/31 6:21,236.7484839
166,2013/7/31 6:22,126.5388929
167,2013/7/31 6:23,195.79325
168,2013/7/31 6:24,48.29170833
169,2013/7/31 6:25,383.871
170,2013/7/31 6:26,24.961125
171,2013/7/31 6:27,0.448423077
172,2013/7/31 6:28,55.13436364
173,2013/7/31 6:29,0.448235294
174,2013/7/31 6:30,57.63395238
175,2013/7/31 6:31,0.439642857
176,2013/7/31 6:32,0.438818182
177,2013/7/31 6:33,62.89594737
178,2013/8/4 2:51,25.121625
179,2013/8/4 2:52,0.401655172
180,2013/8/4 2:53,0.401473684
181,2013/8/4 2:54,0.413071429
